TF_id,num_TFHit_input,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank,symbol,fullname,Second
AT4G09820,105,105/920,1459/31393,1.8672547658592295e-17,2.7705564547824144,2.384484336002236e-14,4.5432328647859676e-17,136,AtTT8,NA,"BHLH42--NA,   TT8--TRANSPARENT TESTA 8"
AT1G75080,191,191/920,3529/31393,1.8719485788742184e-17,2.1297872791991015,2.3886063866435027e-14,4.5432328647859676e-17,137,BZR1,BRASSINAZOLE-RESISTANT 1,NA
AT5G58010,164,164/920,2856/31393,2.9864562146591576e-17,2.2387599766921524,3.807731673690426e-14,7.19562819836355e-17,138,DROP3,DEFECTIVE REGION OF POLLEN 3,LRL3--LJRHL1-like 3
AT1G68920,153,153/920,2586/31393,3.211927498720321e-17,2.2988130002152976,4.091995633369689e-14,7.683207865643934e-17,139,bHLH49,NA,CIL1--CIB1 Like protein 1
AT1G14580,228,228/920,4535/31393,3.314039655812324e-17,2.0016578025859273,4.218772481849089e-14,7.870844182554268e-17,140,BLJ,Bluejay,NA
AT4G25480,128,128/920,1991/31393,3.513251463437874e-17,2.481822376382853,4.468855861492976e-14,8.284795117681511e-17,141,ATCBF3,NA,"CBF3--C-REPEAT BINDING FACTOR  3,   DREB1A--dehydration response element B1A"
AT1G15720,101,101/920,1386/31393,3.539420250570654e-17,2.801014116601744,4.498603138475302e-14,8.287726995174241e-17,142,TRFL5,TRF-like 5,NA
AT4G30980,169,169/920,2987/31393,3.5676962961872994e-17,2.2083137129240322,4.53097429615787e-14,8.295517611764174e-17,143,DROP2,DEFECTIVE REGION OF POLLEN 2,LRL2--LJRHL1-like 2
AT2G22750,163,163/920,2846/31393,4.861611258732763e-17,2.2301101373991155,6.169384687331877e-14,1.1225595441171136e-16,144,NA,NA,NA
AT5G60120,123,123/920,1884/31393,4.968936142269684e-17,2.516112488919441,6.30061102839796e-14,1.1394284602101171e-16,145,TOE2,target of early activation tagged (EAT) 2,NA
AT2G02070,228,228/920,4556/31393,5.673910674521588e-17,1.9903534951493247,7.188844824618852e-14,1.292174862519471e-16,146,AtIDD5,indeterminate(ID)-domain 5,"IDD5--indeterminate(ID)-domain 5,   RVN--RAVEN"
AT1G01260,161,161/920,2802/31393,5.898884170517647e-17,2.235470223676448,7.467987359875341e-14,1.334271419521849e-16,147,bHLH013,NA,"bHLH13--NA,   JAM2--Jasmonate Associated MYC2 LIKE 2"
AT1G52150,108,108/920,1554/31393,7.212849186014222e-17,2.669995447612514,9.124254220307992e-14,1.6204542934795464e-16,148,ATHB-15,NA,"ATHB15--NA,   CNA--CORONA,   ICU4--INCURVATA 4"
AT5G18450,111,111/920,1625/31393,8.70799964561524e-17,2.6241706056778478,1.1006911552057663e-13,1.9432281088369577e-16,149,NA,NA,NA
AT1G69010,183,183/920,3382/31393,1.1043406448341543e-16,2.116923768924299,1.394782234425537e-13,2.4479550960490417e-16,150,BIM2,BES1-interacting Myc-like protein 2,NA
AT3G02940,110,110/920,1610/31393,1.2001411490921826e-16,2.6228253431693145,1.5145781301543345e-13,2.6426949143917264e-16,151,AtMYB107,myb domain protein 107,MYB107--myb domain protein 107
AT1G74650,133,133/920,2145/31393,1.419838175797677e-16,2.3904630455171185,1.790415939680871e-13,3.1058960095574187e-16,152,ATMYB31,ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 31,"ATY13--NA,   MYB31--myb domain protein 31"
AT3G23250,159,159/920,2781/31393,1.5072083331061232e-16,2.219188997359732,1.8990824997137154e-13,3.27546908992017e-16,153,ATMYB15,MYB DOMAIN PROTEIN 15,"ATY19--NA,   MYB15--myb domain protein 15"
AT1G25560,92,92/920,1228/31393,1.8713538088923777e-16,2.869260717499359,2.3560344453955035e-13,4.040422996472179e-16,154,AtTEM1,NA,"EDF1--ETHYLENE RESPONSE DNA BINDING FACTOR 1,   TEM1--TEMPRANILLO 1"
AT4G08150,78,78/920,943/31393,2.0696177902421157e-16,3.1706253708413192,2.6035791801245814e-13,4.4396639693903445e-16,155,BP,BREVIPEDICELLUS,"BP1--BREVIPEDICELLUS 1,   KNAT1--KNOTTED-like from Arabidopsis thaliana"
AT3G15030,194,194/920,3694/31393,2.2061355375114999e-16,2.0592853114676095,2.7731123706519553e-13,4.702179911683165e-16,156,MEE35,maternal effect embryo arrest 35,TCP4--TCP family transcription factor 4
AT5G66940,171,171/920,3097/31393,2.2395223431910512e-16,2.149316370968364,2.8128400630479605e-13,4.742937446567035e-16,157,ATDOF5.8,NA,NA
AT4G01720,150,150/920,2575/31393,2.6804849359746567e-16,2.2530590283491834,3.3640085946481943e-13,5.640893931718818e-16,158,AtWRKY47,NA,WRKY47--NA
AT3G58710,117,117/920,1789/31393,2.82677982770048e-16,2.509691912670194,3.544781903936402e-13,5.911347752895657e-16,159,ATWRKY69,RABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 69,WRKY69--WRKY DNA-binding protein 69
AT3G28910,137,137/920,2263/31393,3.193198256240787e-16,2.332857496054934,4.0010774150697063e-13,6.635865126250385e-16,160,ATMYB30,NA,MYB30--myb domain protein 30
AT1G08320,144,144/920,2439/31393,3.9409903813702654e-16,2.278250407752422,4.934119957475572e-13,8.139001874569025e-16,161,bZIP21,NA,TGA9--TGACG (TGA) motif-binding protein 9
AT1G29280,177,177/920,3273/31393,4.270731336393293e-16,2.1064759394060713,5.342684901828009e-13,8.765544255251665e-16,162,ATWRKY65,WRKY DNA-BINDING PROTEIN 65,WRKY65--WRKY DNA-binding protein 65
AT1G30650,159,159/920,2818/31393,4.892264683542691e-16,2.1853951392588793,6.115330854428364e-13,9.979619676551808e-16,163,AR411,NA,"ATWRKY14--WRKY DNA-BINDING PROTEIN 14,   WRKY14--WRKY DNA-binding protein 14"
AT2G33860,136,136/920,2254/31393,5.453834268124022e-16,2.3223171017886433,6.811839000886903e-13,1.1057316427751445e-15,164,ARF3,AUXIN RESPONSE TRANSCRIPTION FACTOR 3,ETT--ETTIN
AT1G21910,124,124/920,1969/31393,5.6018916781869595e-16,2.4168747117203435,6.991160814377326e-13,1.1285242090656772e-15,165,DREB26,dehydration response element-binding protein 26,NA
AT1G75540,85,85/920,1103/31393,5.634135900899321e-16,2.9452169575085048,7.025767468421453e-13,1.1285242090656772e-15,166,AtBBX21,B BOX 21,"BBX21--B-box domain protein 21,   LHUS--long hypocotyl under shade,   STH2--salt tolerance homolog2"
AT5G65310,109,109/920,1624/31393,5.740472353454325e-16,2.568812930568393,7.152628552404089e-13,1.1429383577985406e-15,167,ATHB-5,NA,"ATHB5--homeobox protein 5,   HB5--homeobox protein 5"
AT4G28811,118,118/920,1832/31393,6.275752626188553e-16,2.468603402946543,7.813312019604748e-13,1.2420760405998177e-15,168,NA,NA,NA
AT5G10280,123,123/920,1950/31393,6.640851455366917e-16,2.4195002017257226,8.261219210476444e-13,1.3065580526091715e-15,169,ATMYB64,NA,"ATMYB92--myb domain protein 92,   MYB92--myb domain protein 92"
AT5G62940,167,167/920,3032/31393,6.879542965833628e-16,2.137066433357867,8.5512719065312e-13,1.3455576683174594e-15,170,DOF5.6,DNA BINDING WITH ONE FINGER 5.6,HCA2--HIGH CAMBIAL ACTIVITY2
AT3G60490,134,134/920,2216/31393,7.825082676684537e-16,2.324717178923759,9.718752684442196e-13,1.5215438537997708e-15,171,ERF35,Ethylene-responsive transcription factor 35,NA
AT4G28790,118,118/920,1838/31393,7.946821464677245e-16,2.4594804300202497,9.86200543766446e-13,1.5362314750030137e-15,172,NA,NA,NA
AT1G26960,121,121/920,1911/31393,8.964780696935809e-16,2.426443872371601,1.1116328064200403e-12,1.7131416232539153e-15,173,AtHB23,homeobox protein 23,HB23--homeobox protein 23
AT5G60850,145,145/920,2488/31393,8.96501180289267e-16,2.24618445347597,1.1116328064200403e-12,1.7131416232539153e-15,174,AtDOF5.4,NA,OBP4--OBF binding protein 4
AT1G35560,188,188/920,3593/31393,1.0690615029149923e-15,2.041629189708311,1.3234981406087605e-12,2.0312168555384852e-15,175,AtTCP23,NA,TCP23--TCP domain protein 23
AT1G69780,104,104/920,1528/31393,1.15387856939125e-15,2.5997151702289916,1.4273477903369764e-12,2.1799126381965376e-15,176,ATHB13,NA,NA
AT2G24430,136,136/920,2283/31393,1.500382087777238e-15,2.288428201616152,1.854472260492666e-12,2.818514373931817e-15,177,ANAC038,NAC domain containing protein 38,"ANAC039--Arabidopsis NAC domain containing protein 39,   NAC038--NAC domain containing protein 38"
AT1G42990,156,156/920,2779/31393,1.5333612384787264e-15,2.1680037977636584,1.893701129521227e-12,2.8642843359223398e-15,178,ATBZIP60,basic region/leucine zipper motif 60,"BZIP60--basic region/leucine zipper motif 60,   BZIP60--Bbasic region/leucine zipper motif 60"
AT1G77950,33,33/920,206/31393,2.063343735942558e-15,6.515093973329648,2.5461661701531167e-12,3.832747442463132e-15,179,AGL67,AGAMOUS-like 67,NA
AT1G19210,123,123/920,1984/31393,2.376401166496424e-15,2.3726391411970145,2.930102638290091e-12,4.389741043667005e-15,180,ERF017,NA,ERF17--NA
AT5G12870,162,162/920,2949/31393,2.626796521446525e-15,2.1230265863310205,3.236213314422119e-12,4.8254687479611576e-15,181,ATMYB46,MYB DOMAIN PROTEIN 46,MYB46--myb domain protein 46
AT3G12720,123,123/920,1991/31393,3.074492600918507e-15,2.3631702999388633,3.784700391730682e-12,5.6168614824472714e-15,182,ATMYB67,myb domain protein 67,"ATY53--NA,   MYB67--NA,   MYB67--myb domain protein 67"
AT4G11880,160,160/920,2904/31393,3.1468651382256292e-15,2.1273686560816105,3.870644120017524e-12,5.717664800327988e-15,183,AGL14,AGAMOUS-like 14,XAL2--XAANTAL2
AT5G42520,221,221/920,4529/31393,3.3537190162734043e-15,1.9203079907583973,4.121720671000014e-12,6.06038898321145e-15,184,ATBPC6,ARABIDOPSIS THALIANA BASIC PENTACYSTEINE 6,"BBR/BPC6--NA,   BPC6--basic pentacysteine 6"
AT4G34530,128,128/920,2113/31393,3.380831584074548e-15,2.3193692753189428,4.151661185243545e-12,6.076359468674525e-15,185,CIB1,cryptochrome-interacting basic-helix-loop-helix 1,NA
AT2G01930,193,193/920,3772/31393,3.6766911015882444e-15,1.9948610382322347,4.511299981648776e-12,6.57257952300049e-15,186,ATBPC1,BASIC PENTACYSTEINE1,"BBR--NA,   BPC1--basic pentacysteine1"
AT2G23340,166,166/920,3065/31393,3.8924565106172316e-15,2.0939942379856613,4.772151682016726e-12,6.9210790897338464e-15,187,DEAR3,DREB and EAR motif protein 3,NA
AT2G22540,186,186/920,3590/31393,4.124391358894844e-15,2.0150820547510637,5.052379414646184e-12,7.29446875974753e-15,188,AGL22,AGAMOUS-like 22,"FAQ1--Flowering Arabidopsis QTL1,   SVP--SHORT VEGETATIVE PHASE"
AT1G03970,149,149/920,2647/31393,6.0573495991530905e-15,2.16406204577899,7.414195909363383e-12,1.0656448368880437e-14,189,GBF4,G-box binding factor 4,NA
AT1G03840,230,230/920,4805/31393,6.212114363917591e-15,1.8867835916932683,7.597415867071214e-12,1.0871200136855784e-14,190,IDD3,INDETERMINATE DOMAIN 3,MGP--Magpie
AT1G75490,133,133/920,2262/31393,8.835100141454936e-15,2.2497730304085577,1.0796492372857931e-11,1.5380475377140136e-14,191,NA,NA,NA
AT5G38800,144,144/920,2534/31393,8.892883807894643e-15,2.180377822954378,1.0858211129439358e-11,1.540043680273421e-14,192,AtbZIP43,basic leucine-zipper 43,bZIP43--basic leucine-zipper 43
AT3G21890,151,151/920,2715/31393,1.0394711722574376e-14,2.1372870499336565,1.2681548301540739e-11,1.7907987812207148e-14,193,BBX31,B-box domain protein 31,miP1a--microProtein 1a
AT2G44940,119,119/920,1930/31393,1.0625506112567784e-14,2.351179193603708,1.2952491951220129e-11,1.8211241146540142e-14,194,ERF34,Ethylene-responsive transcription factor 34,NA
AT5G65590,97,97/920,1424/31393,1.1061174852346265e-14,2.5884456765090915,1.3472510970157752e-11,1.8860721222590427e-14,195,SCAP1,STOMATAL CARPENTER 1,NA
AT1G59640,193,193/920,3818/31393,1.2048757194280182e-14,1.9661956436542187,1.4663337505438983e-11,2.043985595458245e-14,196,BPE,BIG PETAL,"BPEp--BIG PETAL P,   BPEub--BIG PETAL UB,   ZCW32--NA"
AT5G22890,122,122/920,2006/31393,1.250770168469801e-14,2.3198430779273456,1.520936524859278e-11,2.1110714772396383e-14,197,STOP2,sensitive to proton rhizotoxicity 2,NA
AT1G74840,95,95/920,1384/31393,1.3452067728019702e-14,2.6068255658213375,1.634426228954394e-11,2.2589962220033084e-14,198,NA,NA,NA
AT1G74930,151,151/920,2728/31393,1.5402137528255637e-14,2.1255155576409006,1.8698194959302345e-11,2.5734727277110547e-14,199,ORA47,NA,NA
AT2G38880,101,101/920,1525/31393,1.758526255823579e-14,2.5155561988453723,2.1330923483140013e-11,2.9235499003066996e-14,200,ATHAP3,HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3,"ATNF-YB1--NUCLEAR FACTOR Y SUBUNIT B1,   HAP3--HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3,   HAP3A--HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3A,   NF-YB1--nuclear factor Y, subunit B1"
AT4G31060,135,135/920,2334/31393,1.8834182500031682e-14,2.211108582963189,2.2827029190038397e-11,3.115604816547529e-14,201,NA,NA,NA
AT5G53980,53,53/920,540/31393,1.9670175563805865e-14,3.763919927788248,2.38205826077689e-11,3.237788799487846e-14,202,ATHB52,homeobox protein 52,HB52--homeobox protein 52
AT5G41030,124,124/920,2069/31393,2.114896659848398e-14,2.2849065464015763,2.5590249584165615e-11,3.4640548738896166e-14,203,NA,NA,NA
AT5G08750,84,84/920,1157/31393,2.4454606997459776e-14,2.7529442150878793,2.9565619859928866e-11,3.9690891331677113e-14,204,NA,NA,NA
AT1G44830,108,108/920,1694/31393,2.4471075858627998e-14,2.4224055590729145,2.9565619859928866e-11,3.9690891331677113e-14,205,AtERF014,NA,ERF014--ERF transcription factor 14
AT5G01380,150,150/920,2721/31393,2.6727190912115295e-14,2.114073745392473,3.225971943092316e-11,4.313976203047736e-14,206,NA,NA,NA
AT1G51700,184,184/920,3612/31393,2.972002516465293e-14,1.9723510767481496,3.584235034857143e-11,4.773868776447873e-14,207,ADOF1,DOF zinc finger protein 1,DOF1--DOF zinc finger protein 1
AT3G46600,47,47/920,442/31393,3.194178141277968e-14,4.099198558393166,3.848984660239952e-11,5.106078038340982e-14,208,NA,NA,NA
AT5G18830,72,72/920,912/31393,3.308321597121854e-14,2.995057331111191,3.983219202934712e-11,5.26323890451204e-14,209,ATSPL7,SQUAMOSA PROMOTER BINDING PROTEIN-LIKE 7,SPL7--squamosa promoter binding protein-like 7
AT5G25190,107,107/920,1680/31393,3.491727088025171e-14,2.4179111519901575,4.200547686894281e-11,5.528567889373188e-14,210,ESE3,ethylene and salt inducible 3,NA
AT5G67110,165,165/920,3117/31393,3.542542417043767e-14,2.0373921204572785,4.2581359852866076e-11,5.582442434441006e-14,211,ALC,ALCATRAZ,NA
AT4G18390,128,128/920,2186/31393,4.144189920735766e-14,2.2313422046570315,4.977172094803655e-11,6.499731833229443e-14,212,TCP2,"TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2",NA
AT2G40340,146,146/920,2637/31393,4.5112463152912275e-14,2.1188641970175146,5.413495578349473e-11,7.042203755090765e-14,213,AtERF48,NA,DREB2C--NA
AT3G15210,134,134/920,2337/31393,4.610434207391535e-14,2.1875364948573806,5.5279106146624507e-11,7.163408289521895e-14,214,ATERF-4,ETHYLENE RESPONSIVE ELEMENT BINDING FACTOR 4,"ATERF4--ETHYLENE RESPONSIVE ELEMENT BINDING FACTOR 4,   ERF4--ethylene responsive element binding factor 4,   RAP2.5--RELATED TO AP2 5"
AT3G12820,98,98/920,1482/31393,4.9249607987606963e-14,2.5056627557742255,5.900103036915315e-11,7.616509142269448e-14,215,AtMYB10,myb domain protein 10,MYB10--myb domain protein 10
AT1G71130,105,105/920,1643/31393,5.01838324342878e-14,2.42370764199109,6.00700474238425e-11,7.725057539074394e-14,216,AtERF070,NA,"CRF8--cytokinin response factor 8,   ERF070--ethylene response factor 70"
AT3G17730,132,132/920,2291/31393,5.1563009280305016e-14,2.1967637845988905,6.16693590992448e-11,7.900783680046737e-14,217,anac057,NAC domain containing protein 57,NAC057--NAC domain containing protein 57
AT4G28800,112,112/920,1811/31393,5.865559919315311e-14,2.34753093335781,7.009344103581797e-11,8.946324188863947e-14,218,NA,NA,NA
AT4G28140,121,121/920,2027/31393,6.048224680025603e-14,2.2695290430119925,7.22158026795057e-11,9.182806877207822e-14,219,NA,NA,NA
AT3G58120,41,41/920,351/31393,6.269968046307863e-14,4.537931325170986,7.48007187924528e-11,9.447976049021215e-14,220,ATBZIP61,NA,BZIP61--NA
AT1G33240,84,84/920,1177/31393,6.2797073889735e-14,2.7007396061443343,7.485411207656411e-11,9.447976049021215e-14,221,AT-GTL1,GT2-LIKE 1,"ATGTL1--NA,   GTL1--GT-2-like 1"
AT5G13910,144,144/920,2598/31393,6.398383995778198e-14,2.118678324059341,7.620475338971834e-11,9.58316521890203e-14,222,LEP,LEAFY PETIOLE,NA
AT3G53200,103,103/920,1609/31393,8.084027273183949e-14,2.4247946517690058,9.6199924550889e-11,1.2053538423020908e-13,223,AtMYB27,myb domain protein 27,MYB27--myb domain protein 27
AT4G09460,75,75/920,991/31393,8.178147551996614e-14,2.8638080972522784,9.723817439323975e-11,1.2139437772494973e-13,224,AtMYB6,myb domain protein 6,MYB6--myb domain protein 6
AT2G43000,117,117/920,1944/31393,9.608246871761893e-14,2.2845007019723207,1.1414597283653128e-10,1.4198853710492576e-13,225,ANAC042,NAC domain containing protein 42,"AtJUB1--NA,   JUB1--JUNGBRUNNEN 1,   NAC042--NAC domain containing protein 42"
AT1G18570,139,139/920,2486/31393,9.814519728311207e-14,2.132772725465157,1.1649834917505402e-10,1.4439503582581755e-13,226,AtMYB51,myb domain protein 51,"BW51A--NA,   BW51B--NA,   HIG1--HIGH INDOLIC GLUCOSINOLATE 1,   MYB51--myb domain protein 51"
AT5G62610,72,72/920,933/31393,1.0194016805326186e-13,2.9199445270026194,1.2090103931116857e-10,1.4931764703836814e-13,227,NA,NA,NA
AT5G54680,77,77/920,1042/31393,1.2800217629236606e-13,2.7928745710070446,1.516825789064538e-10,1.8666984042636716e-13,228,bHLH105,basic Helix-Loop-Helix 105,ILR3--iaa-leucine resistant3
AT5G38860,147,147/920,2706/31393,1.6276349255211409e-13,2.0743251809287226,1.9271197518170308e-10,2.3632690512479445e-13,229,BIM3,BES1-interacting Myc-like protein 3,NA
AT1G56170,64,64/920,781/31393,1.7717029785235763e-13,3.1026436284681593,2.0959246235933908e-10,2.560340358271605e-13,230,ATHAP5B,NA,"HAP5B--NA,   NF-YC2--nuclear factor Y, subunit C2"
AT4G37750,132,132/920,2330/31393,1.7787627752202728e-13,2.154791711584442,2.1024976003103624e-10,2.560340358271605e-13,231,ANT,AINTEGUMENTA,"AtANT--NA,   CKC--NA,   CKC1--COMPLEMENTING A PROTEIN KINASE C MUTANT 1,   DRG--DRAGON"
AT4G10350,140,140/920,2532/31393,1.8377248532050314e-13,2.1070320417800916,2.170353051635142e-10,2.633808248666694e-13,232,ANAC070,NAC domain containing protein 70,"BRN2--BEARSKIN 2,   NAC070--NAC domain containing protein 70"
AT2G28550,118,118/920,1988/31393,1.9038396265041998e-13,2.250310147987225,2.2465307592749556e-10,2.716852685891186e-13,233,RAP2.7,related to AP2.7,TOE1--TARGET OF EARLY ACTIVATION TAGGED (EAT) 1
AT1G20640,76,76/920,1030/31393,2.0086568034672961e-13,2.786123149910637,2.3682063712879423e-10,2.8541811416789574e-13,234,NLP4,NIN-like protein 4,NA
AT5G67060,40,40/920,348/31393,2.156842504210972e-13,4.451884120088573,2.540760469960525e-10,3.05170269212829e-13,235,HEC1,HECATE 1,NA
AT5G28300,67,67/920,846/31393,2.315603154902331e-13,2.993842768726367,2.725464913320043e-10,3.2624493601907837e-13,236,AtGT2L,NA,GT2L--GT-2Like protein
AT1G08810,152,152/920,2848/31393,2.380010474260561e-13,2.0390915554331945,2.79889231773042e-10,3.3390442307663983e-13,237,AtMYB60,myb domain protein 60,MYB60--myb domain protein 60
AT1G76890,86,86/920,1251/31393,2.4511872092988106e-13,2.594218507594674,2.8801449709261024e-10,3.424452718873338e-13,238,AT-GT2,NA,GT2--NA
AT5G54230,115,115/920,1926/31393,2.724051365913736e-13,2.2610171194962776,3.198036303582726e-10,3.7896026950611824e-13,239,AtMYB49,myb domain protein 49,MYB49--myb domain protein 49
AT1G03040,113,113/920,1878/31393,2.7353523212471693e-13,2.2774982474522143,3.2085682728229294e-10,3.7896026950611824e-13,240,NA,NA,NA
AT2G43500,32,32/920,230/31393,3.094980903354826e-13,5.509070273802833,3.627317618731856e-10,4.2700462670766787e-13,241,NLP8,NIN-like protein 8,NA
AT4G32800,157,157/920,2990/31393,3.315446311785298e-13,2.007511530707243,3.8823876311005843e-10,4.555313630862031e-13,242,NA,NA,NA
AT5G51990,97,97/920,1507/31393,3.346336011580208e-13,2.4292595908717667,3.9152131335488435e-10,4.578834254528474e-13,243,CBF4,C-repeat-binding factor 4,DREB1D--DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1D
AT2G37590,129,129/920,2277/31393,3.505819297276183e-13,2.1504604913615193,4.098302758515858e-10,4.777397198132504e-13,244,ATDOF2.4,NA,"DOF2.4--DNA binding with one finger 2.4,   PEAR1--PHLOEM EARLY DOF 1"
AT5G60690,114,114/920,1910/31393,3.5977689064032973e-13,2.258144566024233,4.2021940826790513e-10,4.882686372975904e-13,245,IFL,INTERFASCICULAR FIBERLESS,"IFL1--INTERFASCICULAR FIBERLESS 1,   REV--REVOLUTA"
AT3G04030,94,94/920,1443/31393,4.0480682565973395e-13,2.4567777416632635,4.724095655449095e-10,5.471474371213883e-13,246,MYR2,NA,NA
AT3G11280,103,103/920,1652/31393,4.121081249741114e-13,2.354121041911037,4.805180737198139e-10,5.5476093746515e-13,247,NA,NA,NA
AT1G49480,167,167/920,3263/31393,4.2871602720627835e-13,1.961120045575999,4.994541716953142e-10,5.747906413148691e-13,248,RTV1,related to vernalization1 1,NA
AT4G28815,106,106/920,1726/31393,4.64011344309201e-13,2.3192144279206053,5.401092047759099e-10,6.196135420996358e-13,249,NA,NA,NA
AT5G07100,142,142/920,2616/31393,4.854782589181866e-13,2.0655651954433707,5.64611215121851e-10,6.456860843611882e-13,250,WRKY26,WRKY DNA-binding protein 26,NA
AT5G01310,54,54/920,604/31393,4.916064218744197e-13,3.3922386006257192,5.712466622180757e-10,6.512316146344404e-13,251,APTX,APRATAXIN-like,NA
AT1G08970,49,49/920,514/31393,5.747530689484247e-13,3.6298552665751136,6.672883130491211e-10,7.583547437513937e-13,252,HAP5C,HEME ACTIVATED PROTEIN 5C,"NF-YC9--nuclear factor Y, subunit C9"
AT3G13810,160,160/920,3094/31393,6.508639710067295e-13,1.9760115663450335,7.550022063678063e-10,8.553844678250496e-13,253,AtIDD11,indeterminate(ID)-domain 11,IDD11--indeterminate(ID)-domain 11
